2022-06-19 23:00:06+00:00,1538657905192316928,b'RT @maneco1964: #Gold as an #inflation hedge in 2022: +3% YTD\n#Bitcoin as an #inflation hedge in 2022: -61% YTD',fitch_shaun
2022-06-19 23:00:02+00:00,1538657888830648320,b'New discovery at Sovereign Reef #gold #westgold #discovery \nhttps://t.co/m26CpNUcYI',LimitedWestgold
2022-06-19 23:00:01+00:00,1538657886074707968,b'Streaming #Gold $1842.5 -$1/0.05% #Silver $21.77 -$0.03/0.14% #Platinum $940.2 +$1.9/0.2% #Palladium $1843.1 +$2.5/0.14%',ausecure
2022-06-19 22:58:59+00:00,1538657625000255491,"b'RT @DocumentingBTC: After Satoshi Nakamoto posted this 12 years ago today,\n\n35,700 tons of #gold have been found, $13 trillion #dollars hav\xe2\x80\xa6'",BullyBearCCC
2022-06-19 22:58:05+00:00,1538657397643804672,"b""Tim Mason, CEO of @eagle_mining, talks to @StockheadAU about the Company's latest activities.\n\n\xf0\x9f\x93\xbd\xef\xb8\x8f Watch:\xe2\x80\xa6 https://t.co/vrcwRpmDdT""",eagle_mining
2022-06-19 22:57:32+00:00,1538657262025285633,b'RT @mining_charts: This is a scenario where gold does really well. #gold $gold $gld $gdx $gdxj',TheDragon_44
2022-06-19 22:56:47+00:00,1538657071281094656,"b""$EM2 - Tim Mason, CEO of @eagle_mining, talks to @StockheadAU about the Company's latest activities.\n\n\xf0\x9f\x93\xbd\xef\xb8\x8f Watch:\xe2\x80\xa6 https://t.co/E8IW5o4p1O""",JMM_Australia
2022-06-19 22:56:42+00:00,1538657050607161344,"b'RT @million_or_moon: After substantial consideration, I have updated my investment strategy moving forward to more heavily weight:\n\nEven th\xe2\x80\xa6'",Sharkfinancial_
2022-06-19 22:55:01+00:00,1538656628739780608,b'Current Silver spot price: $21.63 #silver #gold #silverprice #goldprice 06/19/2022 06:54:28',GoldenStateMint
2022-06-19 22:55:01+00:00,1538656628450410499,"b'All these ways will get you a return on your #investment, but some are easier to invest in than others. Do your res\xe2\x80\xa6 https://t.co/gs38OddJMI'",Hinshelwood_S
2022-06-19 22:55:00+00:00,1538656623203262464,"b'RT @AtonResources: @AtonResources CEO Tonno Vahk, discusses Egypt and Aton from the floor at PDAC\n\nhttps://t.co/xfJ6z0Ce60\n\n#egypt #gold #m\xe2\x80\xa6'",morham_bm
2022-06-19 22:54:46+00:00,1538656564764090370,b'@Convertbond Lawrence I hate saying this but you just described my #gold and #silver positions since 2006 coming ou\xe2\x80\xa6 https://t.co/mNpbKDnx1D',TomFisher37
2022-06-19 22:54:01+00:00,1538656375840317440,"b'RT @mykiedydss: \xf0\x9f\x9a\xa8 New TikTok Video! \xf0\x9f\x9a\xa8 \n\n\xf0\x9f\xaa\x99\xf0\x9f\x91\x80 Stacking Recognizable Silver Coins, Rounds, &amp; Bars! \n\n#silver #gold #preciousmetals #money #weal\xe2\x80\xa6'",OfficeSutra
2022-06-19 22:53:27+00:00,1538656233468612608,"b'Thanks Arsubkh https://t.co/5dBvgAN8o7 for following #MasterMetals! This is the place for all your #Gold, #Silver,\xe2\x80\xa6 https://t.co/XcH3gaKUeB'",MasterMetals
2022-06-19 22:53:19+00:00,1538656201361195010,b'RT @saylor: #Gold is plentiful. #Bitcoin is scarce. https://t.co/jYh8P3iPrv',TeruyoToikka
2022-06-19 22:50:36+00:00,1538655517291294721,b'RT @888Velvet: What is the best risk/reward investment at these levels @PeterSchiff? \n\n#Gold or #bitcoin? https://t.co/RDUgUKbT3e',MarsOutside
2022-06-19 22:48:24+00:00,1538654964284792834,b'RT @MaximilianLex4: Two warriors fighting colossal battle!\n#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherEconomy #Otr\xe2\x80\xa6',Shiplacc
2022-06-19 22:48:14+00:00,1538654922031235073,b'RT @ani_digital: Olympic champion Neeraj Chopra clinches gold in Kuortane Games\n\nRead @ANI Story | https://t.co/OEFXwcN3C6\n\n#NeerajChopra #\xe2\x80\xa6',Parvaiz20221202
2022-06-19 22:47:28+00:00,1538654726908166145,"b'Gold Price Forecast: XAU/USD reverses to near $1,840 despite higher odds of a hawkish July By @Sagar_Dua24\xe2\x80\xa6 https://t.co/bCpZsiBtbT'",FXStreetNews
2022-06-19 22:47:01+00:00,1538654615788478464,"b'Not know how to wear a skirt what the, entertainment be kind be thoughtful and.\n\n#competition #alcohol #bitcoin #gold #movies'",BetterScript
2022-06-19 22:45:54+00:00,1538654333910126593,"b""Due to the U.S. June Day holiday, the U.S. stock market is closed for one day today, CME's precious metals, U.S. cr\xe2\x80\xa6 https://t.co/AShHX9iIKz""",laura_forex
2022-06-19 22:43:56+00:00,1538653837019336704,"b'RT @Justvintage4u: Gold Ormolu Perfume Bottle, Stylebuilt 24k Gold Plated, Ornate Floral Filigree with Beveled Glass, Unique Vintage Holida\xe2\x80\xa6'",CozyAtoZ
2022-06-19 22:42:40+00:00,1538653520097951746,"b'RT @mykiedydss: \xf0\x9f\x9a\xa8 New TikTok Video! \xf0\x9f\x9a\xa8 \n\n\xf0\x9f\xaa\x99\xf0\x9f\x91\x80 Stacking Recognizable Silver Coins, Rounds, &amp; Bars! \n\n#silver #gold #preciousmetals #money #weal\xe2\x80\xa6'",vasanrt
2022-06-19 22:42:36+00:00,1538653503136026624,"b""Well here's my favorite Gold Strappy High Heel Shoes! \nSo Pretty!\nFun to look at #lol! \n#Niacin Flush heats up your\xe2\x80\xa6 https://t.co/mynfqwmZxj""",AilsaForshaw
2022-06-19 22:42:30+00:00,1538653476930068487,"b""@goldthumb230 @ashwsbreal What's the utility of #gold? Doxxed? Liq locked?""",StaticAsset
2022-06-19 22:42:02+00:00,1538653359892209664,"b'Live #goldprice for spot #Gold trading $1843.5 USD, higher by +$0 or 0% on the day - https://t.co/Jw17K8b78s'",ausecure
2022-06-19 22:41:35+00:00,1538653248361402370,"b'RT @pegasusresinc: #Uranium price has been a solid #investment over the past 12 months, rising by 32% on the London Stock Exchange. https:/\xe2\x80\xa6'",bebold0071
2022-06-19 22:40:38+00:00,1538653007172317186,"b'\xf0\x9f\x9a\xa8 New TikTok Video! \xf0\x9f\x9a\xa8 \n\n\xf0\x9f\xaa\x99\xf0\x9f\x91\x80 Stacking Recognizable Silver Coins, Rounds, &amp; Bars! \n\n#silver #gold #preciousmetals\xe2\x80\xa6 https://t.co/5q7thrhQZs'",mykiedydss
2022-06-19 22:40:00+00:00,1538652850150064128,"b'RT @PSBlakely: 14kt Yellow Gold Twist Post Earrings, Classic earrings, Vintage earrings, everyday earrings https://t.co/ZynbQsBJl5 via @Ets\xe2\x80\xa6'",SympathyRTs
2022-06-19 22:37:42+00:00,1538652270472024064,b'I would love \xe2\x9d\xa4\xef\xb8\x8f to see the #Bitcoin bros explain two-way self assembly (without the need for #Gold \xe2\xad\x90\xef\xb8\x8f \xe2\x80\x94given it\xe2\x80\x99s i\xe2\x80\xa6 https://t.co/1bdJuH0WuI',_____JustMe__
2022-06-19 22:37:37+00:00,1538652248384974848,b'RT @cycle_strategy: $SLV Commercials used the dip in Silver to reduce their shorts further. Large speculators are getting more short. Thats\xe2\x80\xa6',Rob76543548
2022-06-19 22:37:12+00:00,1538652142495404032,b'RT @VJMS9: Excited to share the latest addition to my #etsy shop: Cell Phone Charm Dust Plug 3.5mm Audio Jack or Strap AB crystal Silver or\xe2\x80\xa6',yurt_report
2022-06-19 22:37:06+00:00,1538652117044445185,b'Excited to share the latest addition to my #etsy shop: Hummingbird Rhinestone Brooch or Necklace Pink Black and Cle\xe2\x80\xa6 https://t.co/jnQSTxCJhe',VJMS9
2022-06-19 22:36:37+00:00,1538651996563062784,b'Excited to share the latest addition to my #etsy shop: Cell Phone Charm Dust Plug 3.5mm Audio Jack or Strap AB crys\xe2\x80\xa6 https://t.co/fQdvBwTQTF',VJMS9
2022-06-19 22:36:36+00:00,1538651994746937344,"b'RT @MaximilianLex4: Warrior #Ethereum 1.142,77 USD +149,13 (15,01 %) \n#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherE\xe2\x80\xa6'",0xDredge
2022-06-19 22:36:32+00:00,1538651975360954369,b'RT @888Velvet: What is the best risk/reward investment at these levels @PeterSchiff? \n\n#Gold or #bitcoin? https://t.co/RDUgUKbT3e',0x_kobe
2022-06-19 22:35:32+00:00,1538651724487053314,b'Sunday evening Futures are open for #trading #Currency #FX \n#USTreasury #Bonds\n#Equity #Stocks #Indexes \n#Energy\xe2\x80\xa6 https://t.co/rqT1ZVjbvL',eduWallStreet
2022-06-19 22:35:31+00:00,1538651721764831232,b'Two warriors fighting colossal battle!\n#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity #OtherEconomy\xe2\x80\xa6 https://t.co/Gm2AK5WxPB',MaximilianLex4
2022-06-19 22:35:28+00:00,1538651706082353153,"b'RT @PeterSchiff: In Dec. of 2017 #Bitcoin hit a high of just below $20K. Bitcoin has been dead ""money"" for the past 4 1/2 years, as its cur\xe2\x80\xa6'",quietmoney98
2022-06-19 22:35:20+00:00,1538651674109173761,"b'RT @pegasusresinc: #Uranium price has been a solid #investment over the past 12 months, rising by 32% on the London Stock Exchange. https:/\xe2\x80\xa6'",RoyalsChance
2022-06-19 22:35:18+00:00,1538651664986607616,b'RT @GoldTelegraph_: JANET YELLEN SAYS ELEVATED UNITED STATES INFLATION LOCKED IN FOR THE REST OF 2022\n\n1. \xe2\x80\x9cNo financial crisis in our lifet\xe2\x80\xa6',GienekNagi
2022-06-19 22:35:17+00:00,1538651662658981888,"b'Excited to share the latest addition to my #etsy shop: Eyeglass/Sunglasses Chain, Holder 16, 26 or 36"" White Pearls\xe2\x80\xa6 https://t.co/i7wBtE5fe5'",VJMS9
2022-06-19 22:35:07+00:00,1538651621055467520,b'RT @SuperInvestor11: #tern TERN PLC own @DeviceAuthority.\nTERN PLC will be #MultiBagger !!!\n#innoavtion #VR #AR #DigitalMarketing #Airdrop\xe2\x80\xa6',AaronCuddeback
2022-06-19 22:35:07+00:00,1538651618807320577,b'\xf0\x9f\xaa\x99 10 gram Gold Bar - Perth Mint - 99.99 Fine in Assay #gold #goldbullion #goldismoney https://t.co/PtfVHkiPM7',HiTicketBullion
2022-06-19 22:34:53+00:00,1538651560665919488,"b'RT @mining_charts: Ask yourself, Are we free today ? And are things continuing to get worse? #inflation #taxes #stagflation #freedom #canad\xe2\x80\xa6'",Gg19250544
2022-06-19 22:34:47+00:00,1538651534660993025,"b'@hajiyev_rashad Candles say the other way around, but what do they know.\n#gold @markets #markets #commodities \n\nhttps://t.co/hi97Agx0jA'",InvestingAngles
2022-06-19 22:34:41+00:00,1538651510011269122,b'Excited to share the latest addition to my #etsy shop: White Face Mask Chain Holder Lanyard Jewelry Seed Bead Preci\xe2\x80\xa6 https://t.co/k5uJlGTIws',VJMS9
2022-06-19 22:34:03+00:00,1538651351336484866,"b'Excited to share the latest addition to my #etsy shop: Face Mask Chain Little ""Bling"" White Pearls and Gold Disco B\xe2\x80\xa6 https://t.co/FoWQRCO2NK'",VJMS9
2022-06-19 22:33:56+00:00,1538651323020759041,b'What is the best risk/reward investment at these levels @PeterSchiff? \n\n#Gold or #bitcoin? https://t.co/Ivj9HTqhpz https://t.co/RDUgUKbT3e',888Velvet
2022-06-19 22:33:53+00:00,1538651309033009154,b'#harbour #bridge #aqua #gold #vivid_sydney 2016 qlty prints products at: https://t.co/KpqyTTAbAB',KayeMenner
2022-06-19 22:33:46+00:00,1538651279601303552,b'RT @cycle_strategy: $SLV Commercials used the dip in Silver to reduce their shorts further. Large speculators are getting more short. Thats\xe2\x80\xa6',cycle_strategy
2022-06-19 22:33:30+00:00,1538651210529624070,b'New \nCitrine stone bracelet \xf0\x9f\x92\x9b\xf0\x9f\x94\x86\nAvailable now on my shop! \n  #handmadejewelry #handmade #gemstones #stone #citrine\xe2\x80\xa6 https://t.co/dkyv9ebmj7',Jackiie106
2022-06-19 22:32:21+00:00,1538650925149081600,"b'Warrior #Ethereum 1.142,77 USD +149,13 (15,01 %) \n#CryptoCurrencies #Bitcoin #Ethereum #NFT #NFTs #NFTCommunity\xe2\x80\xa6 https://t.co/5O2mRA1hzP'",MaximilianLex4
2022-06-19 22:32:12+00:00,1538650887362600963,b'Excited to share the latest addition to my #etsy shop: Evil Eye Rear View Mirror Talisman Amulet Protection Suncatc\xe2\x80\xa6 https://t.co/MHgB0xfqe6',VJMS9
